# บ้านไท ฮาร์ดแวร์ Shopee · 687 รายการ · อัปเดต 2026-09-06 · ไม่มีราคา/สต๊อก · ลิงก์=shopee.co.th/product/54723061/<id>
id	ชื่อสินค้า	หมวด	หมวดย่อย	แบรนด์	ตัวเลือก
25926398864	**ยกกล่อง 30 แผ่น** ใบตัดเหล็ก 14 นิ้ว COROLLA สีเขียว ตัดเหล็ก ตัดสแตนเลส บาง 2.5 MM	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบตัด-ใบเจียร		
29302260202	**ยกกล่อง50ใบ** ใบตัด 4นิ้ว ตราเสือ ใบตัด ใบตัดเหล็ก ใบตัดสแตนเลส สำหรับงานสเตนเลส และโลหะทั่วไป เกรด A คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบตัด-ใบเจียร		
27400248699	(1ชิ้น) กรรไกรตัดท่อ LM ที่ตัดท่อ คีมตัดท่อ PVC พีวีซี ใบมีดสแตนเลส 42 มม. ระบบ AUTO ยี่ห้อ LAMY แข็งแรง ทนทาน	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์	Lamy(ลามี่)	
23064563412	(1 ชิ้น) มีดคัตเตอร์ใหญ่ PD S-101 คัตเตอร์ใบใหญ่ เกรด ABS แข็งแรง ทนทาน คละสี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์		
24175680606	(1หลอด บรรจุ6ใบ) ใบมีดคัตเตอร์ใหญ่ Pumpkin ใบใหญ่ R-105L คมกริบ ทนทาน ไม่หักง่าย แข็ง ไม่บิดงอ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์	Pumpkin(พัมคินส์)	
25175299525	(1 หลอด) ใบมีดคัตเตอร์ใหญ่ Texas Bull 6ใบ TX-13201 คมกริบ ทนทาน ไม่หักง่าย แข็ง ไม่บิดงอ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์	Pumpkin(พัมคินส์)	
29770182075	กรรไกรตัดกิ่งไม้สูง กรรไกรแต่งกิ่ง ด้ามยาว 1.5M ใบมีดเหล็ก SK5 รุ่นใหม่ กรรไกรตัดหนีบผลไม้ เก็บผลไม้	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์		
6588744524	มีดคัตเตอร์ LAMY Auto-Lock PVC ขอบหุ้มยางใหญ่ แข็งแรง ทนทาน ราคาถูก คุณภาพดี!!!	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์		
24975670203	**ยกกล่อง 60ใบ** ใบมีดคัตเตอร์ใหญ่ Pumpkin ใบใหญ่ R-105L คมกริบ ทนทาน ไม่หักง่าย แข็ง ไม่บิดงอ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์	Pumpkin(พัมคินส์)	
25975287700	**ยกกล่อง 60 ใบ** ใบมีดคัตเตอร์ใหญ่ Texas Bull 60 ใบ TX-13201 คมกริบ ทนทาน ไม่หักง่าย แข็ง ไม่บิดงอ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์	Pumpkin(พัมคินส์)	
25553794722	Veron เครื่องตัดหญ้าสะพายข้าง 2 จังหวะ 2แรงม้า รุ่น RBC/NB-411 ตัดหญ้าสวิงก้าน 360องศา ลานสตาร์ทเบา แถมใบมีด หัวตัดเอ็น	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบมีด-คัตเตอร์		NB-411 / RBC-411
26100029262	( 1 ชิ้น) โครงเลื่อยคันธนู ปลาเบ็ด BAHCO ขนาด 24" พร้อมใบเลื่อย SE-15-24 มียางกันลื่น และด้ามโครงเลื่อยมีที่จับ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	Bahco(บาห์โก้)	
25782292025	(1ชิ้น) ตะไบแทงโซ่ ตะไบไขว้ แท้ 5" ตะไบสามเหลี่ยม ตะไบไขว้ ตะไบแทงเลื่อย Nicholson นิโคลสัน ของแท้ คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
26002427330	(1ชิ้น) ตะไบแทงเลื่อยโซ่ ตรา ม้าลอดห่วง ตะไบกลม ตะไบกลมแทงโซ่ ตะไบเหล็ก ตะไบเหล็กกลม คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		7/32(5.5มม)/1ชิ้น / 5/32(4.0มม)/1ชิ้น / 3/16(4.8มม)/1ชิ้น
27652967363	(1ชิ้น) ใบกบไสไม้ (ตรากระต่าย) 1.3/4" ใบกบไม้ ไสปรับผิว ใบกบ ใบมีด ประกบ อย่างดี กบล้าง ปรับความเรียบ ใบกบมือ	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
29601686451	(1ชิ้น) เลื่อยตัดกิ่งไม้ ใบสาเก (ด้ามเหล็ก)NO.DT 2116 เลื่อยตัดกิ่งไม้ เลื่อยโค้งตัดกิ่ง ต่อด้ามได้ ใบเลื่อยคม	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
27951687236	(1ชิ้น) เลื่อยตัดกิ่งไม้ LAMY ด้ามเหล็ก เลื่อยตัดกิ่งไม้ เลื่อยโค้งตัดกิ่ง ต่อด้ามได้ ใบเลื่อยคม เคลือบสารกันสนิม	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
29351191758	(1ใบ) ใบเลื่อยคันธนู บาห์โก้ BAHCO 24"นิ้ว เลื่อยคันธนู เลื่อย เลื่อยตัดไม้ ใบเลื่อย ของแท้ คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	Bahco(บาห์โก้)	
29551193896	(1ใบ) ใบเลื่อยตัดเหล็ก ECLIPSE 1/2 นิ้ว 18ฟัน/24ฟัน ตัดเหล็ก ตัดท่อพีวีซี คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	ECLIPSE(อีคลีฟ)	18ฟัน/(1ใบ) / 24ฟัน/(1ใบ)
27601192555	(1ใบ) ใบเลื่อยตัดเหล็ก SWING BRAND 12นิ้ว 18ฟัน/24ฟัน ยี่ห้อสวิง ตัดเหล็ก ตัดท่อพีวีซี คุณภาพดี	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	Swing(สวิง)	24ฟัน/(1ใบ) / 18ฟัน/(1ใบ)
24121007385	ชุดใบเลื่อย mini 6ตัวชุด เลื่อยเหล็ก เลื่อยไม้ เลื่อยท่อพีวีซี เลื่อยท่อเหล็ก ยี่ห้อMETA กระชับมือ อเนกประสงค์	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	Meta(เมต้า)	
25921044549	ชุดใบเลื่อย mini META พร้อมดอกไขควง ปรับระดับองศาได้ ใช้งานได้อเนกประสงค์ กะทัดรัด	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
26003440328	ใบมีดตัดหญ้า 10นิ้ว 40ฟัน มีเล็บ ใบเลื่อยวงเดือน ตัดหญ้า ใหญ่ ติดคมเล็บ แข็งแรง ทนทาน ราคาถูก	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		
26004225218	ใบมีดตัดหญ้าวงเดือน ติดคาร์ไบ 10นิัว หนา 1.3มิล SK-5 หัวมังกร ติดเล็บ ใบมีด ตัดหญ้า คมมาก แข็งแรง ทนทาน	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		10นิ้ว 40ฟัน*มีเล็บ* / 10นิ้ว 24ฟัน*มีเล็บ* / 10นิ้ว 36ฟัน*มีเล็บ*
22937932021	ใบเลื่อยคันธนู ตราเหรียญทอง ของแท้ ผลิตจากเหล็กกล้าและชุบแข็งที่ฟันใบเลื่อย คมจริง คมทน คมนาน มี 4 ขนาด	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า	Gold Seal(เหรียญทอง)	24" นิ้ว NO.9 / 30" นิ้ว NO.9 / 21" นิ้ว NO.11 / 21" นิ้ว NO.9 / 24" นิ้ว NO.11 / 30" นิ้ว NO.11 / 12" นิ้ว NO.9
25552519300	ใบเลื่อยตัดเหล็ก ตัดท่อ ไฮคาร์บอน ยาว12" มีขนาด 18T 24T	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		18T (ฟัน) / 24T (ฟัน)
22063227724	ใบเลื่อยตัดเหล็ก **ยกกล่อง** ตัดท่อ ไฮคาร์บอน ยาว12" มีขนาด 18T 24T	ใบตัด-ดอกสว่าน-อะไหล่เครื่องมือ	ใบเลื่อย-โซ่-บาร์-ใบตัดหญ้า		24T(ฟัน) **ยกกล่อง** / 18T(ฟัน) **ยกกล่อง**
